Transaction_ID,Date,Customer_ID,Gender,Age,City,Product_Category,Unit_Price,Quantity,Payment_Method,Customer_Rating,Total_Sales
1838,2023-11-29,C-6908,M,40,Berlin,Smartphone,826.98,1,Debit Card,3.0,826.98
1839,2023-10-28,C-5209,F,48,London,Keyboard,53.79,1,Bank Transfer,3.0,53.79
1840,2024-07-06,C-6168,Non-Binary,32,New York,Tablet,528.99,3,Cash,5.0,1586.97
1841,2024-01-02,C-1336,Female,40,London,Tablet,695.4,1,Cash,4.0,695.4
1842,2024-06-23,C-7152,M,24,Sydney,Smartwatch,140.28,5,Credit Card,3.0,701.4
1843,2024-09-16,C-3638,Male,60,London,Headphones,173.01,1,Debit Card,5.0,173.01
1844,2023-09-23,C-5838,Female,59,Berlin,Keyboard,29.91,5000,Debit Card,2.0,149550.0
1845,Not Available,C-3368,F,35,Tokyo,Smartphone,1287.66,1,Cash,,1287.66
1846,2023-12-25,C-6708,Non-Binary,8,New York ,Monitor,169.75,1,Cash,4.0,169.75
1847,2023-06-06,C-4428,F,53,Toronto,Smartwatch,233.66,1,Debit Card,4.0,233.66
1848,2024-08-25,C-1043,Non-Binary,29,London,Smartphone,1456.69,1,Credit Card,5.0,1456.69
1849,2024-05-04,C-4059,Female,42,Tokyo,Tablet,866.0,10,Debit Card,5.0,8660.0
1850,03/09/2023,C-2288,Female,15,Paris,Monitor,346.65,1,Credit Card,5.0,346.65
1851,2024-02-13,C-3077,F,40,Singapore,Monitor,182.89,1,Debit Card,2.0,274.335
1852,2024-02-09,C-8345,Female,40,London,Smartwatch,327.19,1,Cash,5.0,327.19
1853,2023-03-29,C-1091,NB,35,Toronto,Monitor,364.61,2,Bank Transfer,,729.22
1854,2023-01-17,C-3042,Female,43,Toronto,Smartwatch,299.98,1,Debit Card,5.0,299.98
1855,2023-03-04,C-1231,NB,19,London,Keyboard,93.46,2,Credit Card,5.0,186.92
1856,2023-06-05,C-7197,NB,31,London,Keyboard,21.18,1,PayPal,4.0,31.77
1857,2024-05-26,C-6406,F,34,New York,Smartwatch,377.86,1,Bank Transfer,,377.86
1858,2023-06-12,C-8877,F,19,Sydney,Mouse,32.52,2,Cash,5.0,65.04
1859,2024-02-19,C-9951,,42,Berlin,Laptop,2039.06,1,Debit Card,4.0,2039.06
1860,2023-03-27,C-990,F,29,Toronto,Headphones,159.84,1,Debit Card,5.0,159.84
1861,19/02/2023,C-6278,F,34,London,Mouse,18.3,1,Cash,5.0,18.3
1862,2024-11-14,C-537,NB,43,London,Keyboard,149.12,1,Debit Card,5.0,149.12
1863,2023-02-03,C-3304,M,32,Berlin,Monitor,492.45,1,,5.0,492.45
1864,2024-07-29,C-4548,Male,52,Sydney,Keyboard,139.4,5,Cash,,697.0
1865,2024-04-06,C-7088,M,150,Sydney,Laptop,1781.11,1,PayPal,1.0,1781.11
1866,Not Available,C-2192,Non-Binary,26,New York,Smartwatch,269.22,1,PayPal,3.0,269.22
1867,14/06/2023,C-3975,,44,New York,Smartphone,1122.29,1,Bank Transfer,5.0,1122.29
1868,2023-05-07,C-9129,Female,35,Toronto,Monitor,249.38,1,,3.0,249.38
1869,18/10/2024,C-4970,Female,23,Sydney,Laptop,861.23,1,Bank Transfer,2.0,861.23
1870,2024-09-27,C-6644,NB,30,Paris,Smartphone,1445.51,1,Debit Card,2.0,1445.51
1871,2023-10-29,C-1026,Non-Binary,43,Berlin,Mouse,40.56,1,Bank Transfer,2.0,40.56
1872,2024-09-10,C-267,NB,54,New York,Tablet,397.75,1,Debit Card,5.0,397.75
1873,2024-05-24,C-3757,M,36,Paris,Mouse,72.59,4,Credit Card,3.0,290.36
1874,2023-01-13,C-9212,Non-Binary,32,New York,Laptop,2126.62,1,Credit Card,,2126.62
1875,2024-12-07,C-6922,Male,46,Berlin,Laptop,1645.82,1,Bank Transfer,5.0,1645.82
1876,27/07/2024,C-4372,M,19,Paris,Monitor,299.2,3,Bank Transfer,1.0,897.5999999999999
1877,2024-01-13,C-6480,NB,39,Sydney,Headphones,85.91,1,Debit Card,4.0,85.91
1878,2023-10-17,C-5567,Male,3,Tokyo,Monitor,514.9,2,Debit Card,3.0,1029.8
1879,2023-12-24,C-2861,F,37,New York,Smartphone,765.41,1,Debit Card,4.0,765.41
1880,Not Available,C-7622,F,43,Paris,Smartwatch,145.48,3,Debit Card,4.0,436.43999999999994
1881,2023-12-26,C-7284,NB,49,Tokyo,Monitor,392.59,1,paypal,5.0,392.59
1882,2023-12-12,C-7647,F,28,New York,Monitor,207.54,2,Debit Card,5.0,415.08
1883,Not Available,C-395,NB,34,Singapore,Headphones,30.0,1,PayPal,,30.0
1884,2024-05-02,C-4925,F,26,Toronto,Keyboard,146.5,1,Debit Card,5.0,146.5
1885,2024-12-02,C-2979,F,35,Sydney,Mouse,31.29,1,Debit Card,,31.29
1886,2024-08-20,C-5182,Female,43,Sydney,Mouse,61.93,2,Bank Transfer,4.0,123.86
1887,2023-05-15,C-6564,Non-Binary,21,New York,Monitor,340.18,1,PayPal,4.0,340.18
1888,2023-09-21,C-5050,M,49,Berlin,Laptop,2188.53,1,Cash,3.0,2188.53
1889,2024-01-09,C-2436,NB,23,Sydney,Mouse,35.97,4,PayPal,1.0,143.88
1890,2024-09-12,C-5471,Male,27,Paris,Keyboard,96.78,1,PayPal,3.0,96.78
1891,2023-08-18,C-8834,Non-Binary,52,Toronto,Laptop,933.37,1,Debit Card,1.0,933.37
1892,2023-08-05,C-8518,Male,25,London,Keyboard,-100.0,1,Bank Transfer,1.0,-100.0
1893,2023-12-04,C-5306,Non-Binary,41,Sydney,Smartwatch,385.67,1,Bank Transfer,,385.67
1894,2024-11-07,C-3093,,42,London,SmrtWatch,726.22,2,Cash,2.0,1452.44
1895,2024-05-23,C-3530,M,16,Singapore,Smartphone,1234.91,1,Debit Card,5.0,1234.91
1896,2024-11-05,C-3702,Male,58,Sydney,Smartphone,806.21,4,PayPal,4.0,3224.84
1897,Not Available,C-4948,Male,72,Tokyo,Laptop,2206.76,1,Bank Transfer,3.0,2206.76
1898,2023-10-20,C-9569,Male,31,London,Keyboard,139.73,1,Bank Transfer,5.0,139.73
1899,2023-11-19,C-7345,M,56,,Smartwatch,318.69,5000,Cash,5.0,1593450.0
1900,2023-12-31,C-1195,NB,45,London,Laptop,1131.91,1,,5.0,1131.91
1901,2023-02-07,C-6622,Male,27,Tokyo,Tablet,50000.0,5,Credit Card,4.0,250000.0
1902,Not Available,C-6963,NB,40,Toronto,Laptop,2036.0,1,Bank Transfer,3.0,2036.0
1903,2024-01-06,C-3196,NB,44,Tokyo,Smartphone,1441.8,1,Credit Card,5.0,1441.8
1904,2024-09-07,C-197,M,21,Paris,Headphones,242.28,2,Debit Card,1.0,484.56
1905,2024-02-18,C-6625,M,30,Berlin,Mouse,36.9,1,Bank Transfer,4.0,36.9
1906,2024-07-29,C-7447,NB,16,Singapore,Laptop,1998.28,2,Cash,4.0,3996.56
1907,2023-02-26,C-4719,F,30,New York,Headphones,177.54,5,Cash,1.0,887.6999999999999
1908,2024-11-26,C-9202,Female,35,Toronto,Keyboard,113.4,3,Cash,4.0,340.20000000000005
1909,2023-10-12,C-1064,Female,27,Toronto,Monitor,230.67,2,PayPal,5.0,461.34
1910,2024-09-20,C-9192,Female,9,Tokyo,Headphones,65.56,3,Credit Card,5.0,196.68
1911,2024-04-24,C-2116,M,48,Sydney,Headphones,72.46,1,PayPal,2.0,72.46
1912,01/09/2023,C-2260,,43,Singapore,Laptop,1943.6,2,Debit Card,5.0,3887.2
1913,2024-07-15,C-9367,NB,30,Toronto,Keyboard,52.56,1,PayPal,3.0,52.56
1914,2024-05-20,C-8063,Female,49,Paris,Smartwatch,371.83,1,Bank Transfer,3.0,371.83
1915,2023-10-15,C-4395,Female,38,London,Keyboard,107.62,1,Credit Card,4.0,107.62
1916,2023-10-13,C-3677,Male,13,Paris,Monitor,288.05,1,Credit Card,4.0,288.05
1917,Not Available,C-8042,Male,39,New York,Monitor,429.58,1,PayPal,4.0,429.58
1918,2024-10-05,C-4199,NB,27,New York,Laptop,916.2,2,Credit Card,4.0,1832.4
1919,24/05/2024,C-7981,Non-Binary,53,Sydney,Laptop,1285.79,1,Credit Card,2.0,1285.79
1920,2024-03-19,C-156,F,21,Sydney,Headphones,45.28,1,Bank Transfer,5.0,45.28
1921,2024-01-31,C-6689,M,49,London,Mouse,76.11,1,PayPal,1.0,76.11
1922,18/05/2023,C-5464,NB,48,Toronto,Laptop,1138.29,1,Cash,4.0,1138.29
1923,2024-02-08,C-7689,M,52,London,Smartwatch,325.28,1,Credit Card,4.0,325.28
1924,2023-08-10,C-3054,M,23,Tokyo,Keyboard,76.16,10,Cash,1.0,761.5999999999999
1925,2024-07-26,C-7458,Non-Binary,23,Singapore,Keyboard,28.78,1,PayPal,1.0,28.78
1926,2024-05-10,C-8866,,32,Toronto,Tablet,716.52,2,Credit Card,3.0,2149.56
1927,2023-07-26,C-9096,M,23,Berlin,Tablet,495.91,1,,4.0,495.91
1928,2024-09-19,C-5684,NB,17,Singapore,Tablet,343.73,1,Cash,5.0,343.73
1929,17/07/2023,C-3074,M,27,Paris,Smartwatch,180.56,1,PayPal,,180.56
1930,2023-09-29,C-9901,M,37,Toronto,Laptop,1826.18,1,Debit Card,2.0,1826.18
1931,2023-05-22,C-7776,M,35,Berlin,Monitor,184.01,5,Credit Card,4.0,920.05
1932,2024-10-28,C-763,M,28,Berlin,Laptop,1818.38,1,Credit Card,4.0,1818.38
1933,2024-04-04,C-3192,Male,31,Sydney,Laptop,1902.46,1,PayPal,2.0,1902.46
1934,2023-08-27,C-3347,Female,44,London,SmrtWatch,2001.27,1,Credit Card,4.0,2001.27
1935,2024-03-11,C-9400,M,21,New York,Monitor,290.81,1,Debit Card,4.0,290.81
1936,2024-05-23,C-9401,Non-Binary,47,Berlin,Smartphone,1441.41,1,paypal,1.0,1441.41
1937,2024-07-27,C-9991,M,38,,Headphones,71.8,4,PayPal,4.0,287.2
1938,2023-03-19,C-2479,,41,New York,Laptop,1144.48,1,Bank Transfer,5.0,1144.48
1939,2024-04-24,C-6437,M,39,New York,Smartphone,1171.25,1,Bank Transfer,4.0,1171.25
1940,21/07/2024,C-4508,NB,32,Berlin,Monitor,412.32,1,Bank Transfer,5.0,412.32
1941,2023-12-28,C-9198,F,34,London,Mouse,41.52,5,Cash,4.0,207.60000000000002
1942,2024-05-28,C-1251,F,48,Singapore,Headphones,80.91,1,Credit Card,3.0,80.91
1943,2023-08-03,C-432,NB,30,Singapore,Laptop,2460.91,1,Credit Card,3.0,2460.91
1944,2024-03-12,C-3794,Male,34,Sydney,Headphones,55.01,2,PayPal,4.0,110.02
1945,2024-10-31,C-4537,NB,32,Paris,Laptop,2354.73,1,,4.0,2354.73
1946,2023-05-24,C-1898,F,29,New York,SmrtWatch,1195.79,1,Debit Card,5.0,1195.79
1947,2023-03-26,C-7538,NB,15,London,Monitor,415.25,1,Debit Card,,415.25
1948,2023-02-07,C-3176,Non-Binary,19,Sydney,Headphones,222.79,1,Debit Card,4.0,222.79
1949,2024-05-16,C-2454,F,43,London,Tablet,339.49,3,Debit Card,1.0,1018.47
1950,2023-09-16,C-818,F,25,Paris,Tablet,389.56,1,Bank Transfer,,389.56
1951,2023-02-26,C-7615,,26,London,Laptop,906.29,1,PayPal,1.0,906.29
1952,2024-05-15,C-9708,Female,43,London,Monitor,452.79,1,Cash,1.0,452.79
1953,2023-07-29,C-5616,Male,52,London,Tablet,866.04,2,Credit Card,5.0,1732.08
1954,2024-10-31,C-9285,Male,40,Sydney,Keyboard,141.25,1,Debit Card,5.0,141.25
1955,18/10/2024,C-1335,F,40,London,Monitor,240.13,1,PayPal,1.0,240.13
1956,2024-11-22,C-1936,F,45,Sydney,Smartphone,973.59,1,Cash,4.0,973.59
1957,2024-12-13,C-3449,Female,45,,Tablet,459.78,4,Credit Card,3.0,1839.12
1958,2024-08-03,C-6518,Female,47,Toronto,Headphones,102.59,1,PayPal,5.0,102.59
1959,2023-11-16,C-5676,Female,63,London,Headphones,271.74,1,Cash,5.0,271.74
1960,2023-07-19,C-4765,Male,32,Toronto,Smartwatch,289.07,1,paypal,1.0,289.07
1961,2023-11-27,C-4882,,52,Berlin,Mouse,59.38,1,Debit Card,5.0,59.38
1962,2024-05-30,C-3091,F,58,Singapore,Headphones,282.8,1,Debit Card,4.0,282.8
1963,2023-10-25,C-2709,M,25,Tokyo,Smartphone,1307.22,1,Bank Transfer,2.0,1307.22
1964,2023-04-29,C-6503,Male,30,Tokyo,Tablet,410.73,1,Debit Card,4.0,410.73
1965,2024-04-13,C-2015,Female,34,Paris,Laptop,895.5,1,Bank Transfer,3.0,895.5
1966,2024-02-17,C-6293,M,29,London,Smartwatch,296.55,1,Cash,3.0,296.55
1967,2023-07-06,C-9354,M,52,London,Keyboard,40.73,1,PayPal,1.0,40.73
1968,2024-04-09,C-9500,Non-Binary,44,Singapore,Smartwatch,344.24,1,Bank Transfer,4.0,344.24
1969,07/10/2023,C-8821,Non-Binary,39,Singapore,Smartphone,521.48,1,Debit Card,3.0,521.48
1970,2024-04-13,C-4155,NB,21,Singapore,Smartwatch,254.5,1,Bank Transfer,1.0,254.5
1971,2023-03-19,C-8792,NB,25,New York,Mouse,34.98,1,Cash,3.0,34.98
1972,2023-05-07,C-5627,NB,40,Paris,Smartwatch,192.34,4,PayPal,2.0,769.36
1973,2024-09-28,C-3973,NB,41,Tokyo,Mouse,76.7,1,Debit Card,5.0,76.7
1974,2023-08-05,C-3198,NB,36,Toronto,Laptop,2399.91,3,Debit Card,5.0,7199.73
1975,2024-12-14,C-8220,Male,8,Sydney,Tablet,271.8,1,PayPal,5.0,271.8
1976,2023-04-09,C-8158,NB,37,London,Smartwatch,158.16,3,Cash,3.0,474.48
1977,2023-05-23,C-1157,NB,70,Toronto,Keyboard,108.0,2,Cash,4.0,216.0
1978,2024-09-25,C-6096,Female,40,New York ,Keyboard,77.1,1,Credit Card,5.0,77.1
1979,2023-11-25,C-5117,Female,42,Sydney,Monitor,222.16,1,Credit Card,1.0,222.16
1980,2023-02-23,C-4499,NB,41,Berlin,Smartwatch,168.88,1,Cash,5.0,168.88
1981,2024-11-18,C-9653,M,23,New York,Laptop,1080.98,1,PayPal,3.0,1080.98
1982,2024-02-09,C-169,Female,46,Paris,Keyboard,86.94,1,Cash,4.0,86.94
1983,2024-02-19,C-7380,,46,New York,Keyboard,30.86,1,Bank Transfer,5.0,30.86
1984,31/01/2024,C-5008,NB,26,Paris,Keyboard,33.69,1,PayPal,1.0,33.69
1985,2023-02-11,C-6926,F,19,New York,Monitor,383.65,1,Bank Transfer,1.0,383.65
1986,2024-05-04,C-9914,Male,18,Toronto,Smartwatch,165.87,5,Credit Card,5.0,829.35
1987,2024-05-12,C-934,Male,28,,Smartphone,1077.93,1,,5.0,1077.93
1988,2023-02-12,C-9989,Male,15,Sydney,Headphones,176.04,1,Credit Card,1.0,176.04
1989,2023-07-14,C-3176,Non-Binary,12,Berlin,Smartwatch,310.64,1,paypal,1.0,310.64
1990,02/10/2024,C-762,Male,3,Sydney,Monitor,541.74,1,Bank Transfer,4.0,541.74
1991,2024-02-07,C-991,F,35,Toronto,Mouse,47.28,1,Bank Transfer,,47.28
1992,2024-06-27,C-4452,NB,23,Toronto,Mouse,33.6,1,Bank Transfer,4.0,33.6
1993,2024-04-12,C-4135,M,38,Berlin,Keyboard,109.97,1,Cash,4.0,109.97
1994,2024-04-29,C-8271,Non-Binary,45,London,Smartphone,624.75,1,Bank Transfer,5.0,624.75
1995,2024-06-26,C-3166,,32,Sydney,Mouse,39.35,1,Bank Transfer,5.0,39.35
1996,2023-03-30,C-5722,NB,66,London,Mouse,53.99,1,PayPal,5.0,53.99
1997,2023-11-02,C-3617,NB,21,Toronto,Keyboard,52.93,1,PayPal,,52.93
1998,2023-04-17,C-2319,NB,-5,London,Laptop,2221.4,2,Bank Transfer,4.0,4442.8
1999,2024-03-11,C-7197,F,56,Paris,Mouse,69.03,1,Credit Card,4.0,69.03
2000,2023-04-05,C-9428,Male,48,New York,Laptop,1567.2,1,Debit Card,2.0,1567.2
2001,2024-12-09,C-6710,Female,27,Tokyo,Monitor,534.74,3,Cash,3.0,1604.22
2002,2023-01-19,C-4572,F,25,Tokyo,Monitor,324.52,2,Bank Transfer,5.0,649.04
2003,2023-10-26,C-9818,,34,Singapore,Headphones,273.48,1,Bank Transfer,4.0,273.48
2004,2024-04-26,C-406,NB,45,Tokyo,Smartwatch,390.42,1,PayPal,,390.42
2005,2023-07-02,C-7997,NB,8,Berlin,Keyboard,104.28,1,Bank Transfer,1.0,104.28
2006,2023-12-30,C-4569,Female,49,Toronto,Headphones,147.04,10,Credit Card,3.0,1470.3999999999999
2007,2024-12-21,C-8514,,29,Berlin,Headphones,180.95,1,Bank Transfer,4.0,180.95
2008,23/08/2023,C-1244,NB,27,Berlin,Laptop,1433.31,1,Credit Card,4.0,1433.31
2009,2023-03-29,C-8105,Male,20,Tokyo,Mouse,35.87,1,Credit Card,4.0,35.87
2010,2023-04-06,C-1808,Female,45,New York,Smartphone,1179.64,1,Debit Card,4.0,1179.64
2011,2023-05-15,C-2490,Female,50,Sydney,Mouse,25.24,1,Debit Card,1.0,25.24
2012,2024-08-28,C-313,Non-Binary,32,Tokyo,Keyboard,124.58,2,Debit Card,2.0,249.16
2013,2023-11-30,C-6097,Female,34,Singapore,Keyboard,91.29,1,Credit Card,3.0,91.29
2014,Not Available,C-5274,M,40,Paris,Monitor,501.88,2,Bank Transfer,3.0,1003.76
2015,29/04/2024,C-393,Non-Binary,52,Singapore,Tablet,762.1,1,PayPal,2.0,762.1
2016,2024-05-13,C-8304,Non-Binary,39,Toronto,Smartwatch,286.14,2,Cash,4.0,572.28
2017,2024-05-15,C-3890,Female,24,Paris,Tablet,318.92,1,Debit Card,5.0,318.92
2018,Not Available,C-4569,Male,38,Tokyo,Monitor,558.7,2,paypal,3.0,1117.4
2019,2024-01-05,C-6751,M,40,Singapore,Monitor,418.72,1,Bank Transfer,3.0,418.72
2020,2023-04-15,C-845,M,37,Sydney,Keyboard,102.21,1,Bank Transfer,5.0,102.21
2021,10/02/2023,C-4865,F,46,New York,Mouse,43.17,2,Debit Card,2.0,86.34
2022,2023-09-14,C-7266,M,24,Singapore,Laptop,1333.51,1,Cash,5.0,1333.51
2023,2024-01-27,C-9032,Non-Binary,27,Berlin,Mouse,25.04,1,PayPal,2.0,25.04
2024,2023-07-17,C-275,M,35,Sydney,Mouse,23.15,1,PayPal,2.0,23.15
2025,Not Available,C-989,NB,45,Paris,Smartphone,1165.77,1,Cash,5.0,1165.77
2026,2023-07-20,C-1440,,41,London,Mouse,65.74,1,PayPal,,65.74
2027,2024-10-19,C-9062,Female,47,Paris,Tablet,684.65,1,Cash,5.0,684.65
2028,2023-05-19,C-6964,F,37,Paris,SmrtWatch,197.35,1,Bank Transfer,4.0,197.35
2029,08/09/2023,C-4551,NB,41,London,Smartphone,610.02,1,Debit Card,3.0,610.02
2030,2024-07-28,C-1329,Female,40,Singapore,Laptop,1249.88,1,Cash,1.0,1249.88
2031,2024-06-20,C-3349,F,18,Paris,Keyboard,125.94,2,PayPal,5.0,251.88
2032,2024-06-16,C-4877,Non-Binary,26,Berlin,Headphones,53.86,1,Credit Card,4.0,53.86
2033,2023-06-18,C-5492,Male,41,Singapore,Laptop,1426.19,1,PayPal,3.0,1426.19
2034,2023-01-27,C-7857,NB,39,Singapore,SmrtWatch,442.88,1,Bank Transfer,4.0,442.88
2035,2023-05-02,C-841,F,16,Tokyo,Smartwatch,196.91,3,Debit Card,5.0,590.73
2036,2024-07-07,C-3549,F,31,Sydney,Laptop,2331.63,10,Cash,1.0,23316.300000000003
2037,2024-01-22,C-7553,Female,43,Singapore,Smartphone,1307.96,2,Debit Card,1.0,2615.92
2038,2024-12-13,C-6826,Male,40,Paris,Monitor,180.27,1,Credit Card,3.0,180.27
2039,2024-03-16,C-7113,Male,16,Tokyo,Tablet,-100.0,1,Cash,5.0,-100.0
2040,2023-05-13,C-7176,F,44,London,Smartwatch,357.41,10,Credit Card,5.0,3574.1000000000004
2041,21/08/2023,C-4750,NB,42,Sydney,Smartphone,665.65,1,Debit Card,3.0,665.65
2042,2023-08-04,C-7028,Male,22,Paris,Monitor,160.09,1,Cash,5.0,160.09
2043,2024-10-19,C-1429,M,32,Toronto,Keyboard,121.89,1,Bank Transfer,1.0,121.89
2044,2024-01-17,C-2982,Non-Binary,47,Toronto,Smartwatch,169.61,1,PayPal,4.0,169.61
2045,2024-08-24,C-7175,Female,19,Tokyo,Headphones,236.38,1,Debit Card,4.0,236.38
2046,2023-02-13,C-7364,NB,39,Paris,Laptop,1757.77,1,Cash,5.0,1757.77
2047,2023-11-22,C-6427,Male,48,Berlin,Smartwatch,359.33,1,Credit Card,3.0,359.33
2048,2023-02-28,C-2366,F,36,Sydney,Keyboard,118.37,1,Cash,5.0,118.37
2049,2024-10-28,C-8198,Male,35,Tokyo,Keyboard,111.96,1,Debit Card,5.0,111.96
2050,Not Available,C-7081,Female,-5,Toronto,Smartwatch,378.45,4,Credit Card,3.0,1513.8
2051,2024-04-30,C-5873,F,18,Singapore,Laptop,1381.24,1,Bank Transfer,5.0,1381.24
2052,2024-09-30,C-4261,Female,42,London,Mouse,51.52,1,Bank Transfer,3.0,51.52
2053,22/12/2024,C-4911,F,45,Singapore,Smartwatch,236.43,1,paypal,4.0,236.43
2054,2024-08-17,C-8831,M,22,Paris,Monitor,573.76,1,Cash,5.0,573.76
2055,25/07/2023,C-3082,Female,52,New York ,Smartwatch,250.11,1,Cash,2.0,250.11
2056,2023-01-09,C-709,Male,47,New York,Smartphone,702.82,1,Cash,4.0,702.82
2057,2024-08-09,C-7311,M,51,Berlin,Smartphone,1099.53,1,paypal,4.0,1099.53
2058,2023-02-15,C-7730,Non-Binary,41,London,Mouse,41.86,1,Credit Card,5.0,41.86
2059,2024-11-24,C-9513,Male,24,Sydney,Mouse,68.62,1,Credit Card,5.0,68.62
2060,2023-08-09,C-8302,F,53,New York,Laptop,2224.86,2,PayPal,3.0,4449.72
2061,11/05/2024,C-205,F,45,London,Mouse,77.26,1,Cash,,77.26
2062,2024-06-27,C-4875,F,4,Paris,Monitor,219.16,1,Debit Card,3.0,219.16
2063,2024-02-09,C-5631,,31,,Laptop,1270.92,4,Credit Card,2.0,5083.68
2064,09/12/2023,C-7234,M,56,Singapore,Smartwatch,206.48,1,Debit Card,5.0,206.48
2065,2023-07-26,C-2689,Non-Binary,53,Toronto,Tablet,222.22,1,PayPal,4.0,222.22
2066,2024-09-07,C-5638,M,37,,Smartwatch,364.29,3,Bank Transfer,4.0,1092.8700000000001
2067,2024-03-05,C-3083,M,25,Singapore,Monitor,446.57,1,Credit Card,5.0,446.57
2068,2023-01-05,C-790,,42,Singapore,Headphones,107.36,2,Credit Card,4.0,214.72
2069,2023-06-24,C-7517,M,25,Toronto,Monitor,598.76,1,PayPal,5.0,598.76
2070,2023-05-11,C-6896,Male,38,New York,Smartwatch,392.01,1,Cash,5.0,392.01
2071,2023-12-05,C-2931,F,44,New York,Mouse,69.32,1,Bank Transfer,5.0,69.32
2072,2024-04-29,C-288,Female,28,Berlin,Laptop,2458.08,2,Credit Card,2.0,4916.16
2073,16/01/2023,C-4281,F,32,,Tablet,796.78,4,Debit Card,4.0,3187.12
2074,2023-07-03,C-1167,Male,32,Singapore,Monitor,181.97,1,Credit Card,2.0,181.97
2075,2024-03-23,C-182,Male,26,Berlin,Headphones,91.93,1,Cash,5.0,91.93
2076,2023-12-19,C-4537,F,29,New York,Laptop,1084.73,1,PayPal,2.0,1084.73
2077,28/03/2024,C-2684,F,31,London,Smartwatch,391.92,2,Bank Transfer,4.0,783.84
2078,2023-06-25,C-608,M,34,Tokyo,Headphones,105.16,2,PayPal,2.0,210.32
2079,2024-04-02,C-8995,NB,40,New York,Monitor,296.81,1,Bank Transfer,5.0,296.81
2080,2023-10-29,C-1083,NB,29,Berlin,Keyboard,53.34,1,PayPal,5.0,53.34
2081,Not Available,C-9523,Male,30,Singapore,Keyboard,107.62,1,PayPal,1.0,107.62
2082,2024-02-29,C-8084,Non-Binary,42,Toronto,Keyboard,39.1,1,Debit Card,3.0,39.1
2083,Not Available,C-7568,Male,28,London,Monitor,539.1,1,Credit Card,,539.1
2084,2024-10-09,C-9665,Male,34,Toronto,Keyboard,59.31,1,Debit Card,5.0,59.31
2085,2024-09-22,C-1956,Female,24,Tokyo,Smartphone,1284.19,1,Debit Card,4.0,1284.19
2086,2023-04-03,C-4474,Female,37,Singapore,Headphones,68.9,1,Cash,1.0,68.9
2087,2023-12-01,C-1921,M,67,Sydney,Headphones,103.88,1,Debit Card,4.0,103.88
2088,2023-05-10,C-7266,F,34,Sydney,Headphones,112.75,2,PayPal,4.0,225.5
2089,2023-01-29,C-4266,M,25,Berlin,Headphones,45.38,1,Bank Transfer,5.0,45.38
2090,2023-08-09,C-1273,NB,55,Tokyo,Mouse,50.2,1,Cash,2.0,50.2
2091,2024-10-16,C-3035,Female,31,New York,Monitor,499.67,3,Cash,5.0,1499.01
2092,2024-05-21,C-2306,Male,39,Sydney,Headphones,256.83,10,Bank Transfer,2.0,2568.2999999999997
2093,2024-08-07,C-8857,Male,11,London,Monitor,550.28,1,paypal,4.0,550.28
2094,2024-04-14,C-1753,Female,34,,SmrtWatch,2060.79,1,Bank Transfer,2.0,2060.79
2095,2024-12-31,C-2099,M,18,Toronto,Mouse,43.82,2,Cash,4.0,87.64
2096,2024-08-05,C-5397,F,46,Sydney,Headphones,139.84,1,Debit Card,4.0,139.84
2097,25/10/2024,C-9748,Non-Binary,30,New York,Monitor,354.3,2,Credit Card,4.0,708.6
2098,2024-09-18,C-3722,F,32,Paris,Smartwatch,385.43,1,Credit Card,4.0,385.43
2099,2023-07-14,C-4071,Male,31,New York,Mouse,49.74,1,Credit Card,1.0,49.74
2100,13/04/2024,C-4898,Female,61,Singapore,Smartphone,652.81,1,Bank Transfer,4.0,652.81
2101,2023-11-13,C-3875,F,33,New York,Laptop,1432.69,1,Debit Card,,1432.69
2102,2024-08-04,C-3469,NB,37,London,Monitor,233.37,1,Cash,,233.37
2103,2023-12-10,C-1161,NB,21,Singapore,Laptop,1171.81,1,paypal,5.0,1171.81
2104,2023-11-10,C-3176,F,28,New York,Smartphone,1419.84,5,,3.0,7099.2
2105,2024-08-09,C-4065,Male,45,Toronto,Tablet,599.88,1,Bank Transfer,4.0,599.88
2106,2023-12-16,C-119,Non-Binary,49,Toronto,Smartwatch,210.22,1,Debit Card,5.0,210.22
2107,2023-07-10,C-4554,NB,28,Tokyo,Mouse,48.97,2,,,97.94
2108,2023-01-08,C-2689,NB,28,New York,Smartphone,1140.04,1,Debit Card,4.0,1140.04
2109,2024-02-04,C-414,F,40,,Keyboard,48.37,3,Cash,,145.10999999999999
2110,2024-04-29,C-9482,Female,24,Toronto,Headphones,30.18,3,Bank Transfer,5.0,90.53999999999999
2111,07/10/2023,C-7543,Male,24,Sydney,Smartwatch,337.78,1,Cash,,337.78
2112,2024-07-21,C-7462,Non-Binary,27,Sydney,Keyboard,79.58,1,PayPal,4.0,79.58
2113,2024-07-05,C-9116,F,40,Paris,Smartwatch,128.13,1,Bank Transfer,,128.13
2114,2024-05-21,C-7792,Female,23,New York ,Smartwatch,171.44,4,Credit Card,4.0,685.76
2115,2024-09-06,C-9134,Non-Binary,26,New York,Smartphone,914.88,1,Debit Card,,914.88
2116,2024-09-04,C-8678,M,27,Tokyo,Smartwatch,-100.0,1,Cash,4.0,-100.0
2117,2024-07-21,C-5341,Non-Binary,40,,Keyboard,97.6,10,Cash,4.0,976.0
